sim_time_s,case_id,lat_deg,lon_deg,alt_m,tas_mps,ground_speed_mps,actual_hdg_deg,actual_track_deg,target_hdg_deg,target_track_deg,bank_default_deg,bank_turnphi_deg,bank_limit_deg,observed_heading_rate_deg_s,equivalent_kinematic_bank_deg,active_waypoint_index,active_waypoint_name,active_waypoint_lat_deg,active_waypoint_lon_deg,active_waypoint_distance_m,guidance_distance_before_motion_m,turn_initiation_distance_m,native_turn_radius_m,active_leg_direction_deg,flyby,flyturn,lnav,nominal_corner_distance_m,nominal_endpoint_distance_m,accepted_endpoint_distance_m,outside_corridor,capture_waypoint_name,capture_waypoint_active,accepted_action_index,target_speed_mps,nominal_speed_mps,target_alt_m,target_lane_m,altitude_active,lane_active,nominal_waypoint_index,actual_cross_track_m,lane_error_m,lane_track_error_deg,centerline_distance_m,capture_beyond_leg_end,final_nominal_active,lane_commands,lane_captures,route_rebuilds,on_parallel_segment,arm,aircraft_type,turn,decision_time_s,proposed_action,phase,trigger_has_occurred,active_wp_nominal_mapping,along_first_leg_m,instantaneous_bank_radius_m,active_wp_qdr_deg,swlastwp,native_idxreached,native_turnspd_mps
116.0,refresh-amzn-north-s0-l1,0.014722779401687952,0.041647827993143774,106.68,40.33249162022752,40.33249162022752,359.9803358110612,359.9803358110612,359.9803358110612,359.9803358110612,25.0,25.0,25.0,-3.183231456205249e-11,-1.3091897440271944e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2992.901800691945,3006.348961902452,0.0,355.7270419516812,4.313513703383645,True,False,True,1637.0986978203905,2992.9018006916185,2992.9018006916185,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.0271786024950416,1.0271786024950416,-0.019664188938804728,1.0271785685833437,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.027178602822,355.7270419516812,359.98033581105324,True,False,-990.0
116.25,refresh-amzn-north-s0-l1,0.014813459099183907,0.041647796871430276,106.68,40.33249162022752,40.33249162022752,359.98033581105324,359.98033581105324,359.98033581105324,359.98033581105324,25.0,25.0,25.0,-3.183231456205249e-11,-1.3091897440271944e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2982.818677786888,2996.25454355775,0.0,355.7270419516812,4.313513703383645,True,False,True,1647.181816004625,2982.8186777865617,2982.8186777865617,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.0237180258454828,1.0237180258454828,-0.019664188946762806,1.0237179916305257,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.023718026172,355.7270419516812,359.9803358110452,True,False,-990.0
116.5,refresh-amzn-north-s0-l1,0.014904138796679862,0.04164776574971675,106.68,40.33249162022752,40.33249162022752,359.9803358110452,359.9803358110452,359.9803358110452,359.9803358110452,25.0,25.0,25.0,-3.205968823749572e-11,-1.3185410993416743e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2972.7355548818314,2986.1601252130877,0.0,355.7270419516812,4.313513703383645,True,False,True,1657.264934246304,2972.7355548815044,2972.7355548815044,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.0202574491931955,1.0202574491931955,-0.019664188954720885,1.0202574146748895,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.02025744952,355.7270419516812,359.98033581103715,True,False,-990.0
116.75,refresh-amzn-north-s0-l1,0.014994818494175817,0.0416477346280032,106.68,40.33249162022752,40.33249162022752,359.98033581103715,359.98033581103715,359.98033581103715,359.98033581103715,25.0,25.0,25.0,-3.228706191293895e-11,-1.3278924546561543e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2962.652431976775,2976.0657068684654,0.0,355.7270419516812,4.313513703383645,True,False,True,1667.3480525443854,2962.652431976448,2962.652431976448,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.0167968725372702,1.0167968725372702,-0.019664188962906337,1.0167968377164607,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.016796872864,355.7270419516812,359.980335811029,True,False,-990.0
117.0,refresh-amzn-north-s0-l1,0.015085498191671771,0.04164770350628962,106.68,40.33249162022752,40.33249162022752,359.980335811029,359.980335811029,359.980335811029,359.980335811029,25.0,25.0,25.0,-3.2514435588382185e-11,-1.3372438099706343e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2952.569309071718,2965.9712885238832,0.0,355.7270419516812,4.313513703383645,True,False,True,1677.4311708978523,2952.569309071391,2952.569309071391,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.013336295879526,1.013336295879526,-0.019664188970978103,1.0133362607560368,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.013336296206,355.7270419516812,359.98033581102084,True,False,-990.0
117.25,refresh-amzn-north-s0-l1,0.015176177889167726,0.04164767238457602,106.68,40.33249162022752,40.33249162022752,359.98033581102084,359.98033581102084,359.98033581102084,359.98033581102084,25.0,25.0,25.0,-3.2741809263825417e-11,-1.3465951652851142e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2942.4861861666614,2955.876870179341,0.0,355.7270419516812,4.313513703383645,True,False,True,1687.5142893057127,2942.486186166335,2942.486186166335,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.0098757192181438,1.0098757192181438,-0.019664188979163555,1.0098756837928728,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.009875719545,355.7270419516812,359.98033581101265,True,False,-990.0
117.5,refresh-amzn-north-s0-l1,0.015266857586663681,0.04164764126286239,106.68,40.33249162022752,40.33249162022752,359.98033581101265,359.98033581101265,359.98033581101265,359.98033581101265,25.0,25.0,25.0,-3.2741809263825417e-11,-1.3465951652851142e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2932.4030632616045,2945.7824518348402,0.0,355.7270419516812,4.313513703383645,True,False,True,1697.5974077669955,2932.4030632612776,2932.4030632612776,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.006415142554033,1.006415142554033,-0.019664188987349007,1.0064151068269942,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.0064151428805,355.7270419516812,359.98033581100435,True,False,-990.0
117.75,refresh-amzn-north-s0-l1,0.015357537284159636,0.04164761014114873,106.68,40.33249162022752,40.33249162022752,359.98033581100435,359.98033581100435,359.98033581100435,359.98033581100435,25.0,25.0,25.0,-3.319655661471188e-11,-1.3652978759140742e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2922.3199403565477,2935.6880334903785,0.0,355.7270419516812,4.313513703383645,True,False,True,1707.6805262807563,2922.319940356221,2922.319940356221,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,1.002954565887194,1.002954565887194,-0.019664188995648146,1.002954529858427,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4631.002954566214,355.7270419516812,359.98033581099605,True,False,-990.0
118.0,refresh-amzn-north-s0-l1,0.015448216981655591,0.04164757901943505,106.68,40.33249162022752,40.33249162022752,359.98033581099605,359.98033581099605,359.98033581099605,359.98033581099605,25.0,25.0,25.0,-3.319655661471188e-11,-1.3652978759140742e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2912.2368174514904,2925.5936151459578,0.0,355.7270419516812,4.313513703383645,True,False,True,1717.7636448460696,2912.236817451164,2912.236817451164,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,0.9994939892167167,0.9994939892167167,-0.019664189003947286,0.9994939528871978,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4630.999493989543,355.7270419516812,359.9803358109877,True,False,-990.0
118.25,refresh-amzn-north-s0-l1,0.015538896679151546,0.04164754789772134,106.68,40.33249162022752,40.33249162022752,359.9803358109877,359.9803358109877,359.9803358109877,359.9803358109877,25.0,25.0,25.0,-3.342393029015511e-11,-1.374649231228554e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2902.1536945464336,2915.4991968015775,0.0,355.7270419516812,4.313513703383645,True,False,True,1727.8467634620338,2902.1536945461066,2902.1536945461066,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,0.9960334125444206,0.9960334125444206,-0.019664189012246425,0.9960333759141035,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4630.996033412871,355.7270419516812,359.9803358109793,True,False,-990.0
118.5,refresh-amzn-north-s0-l1,0.0156295763766475,0.04164751677600761,106.68,40.33249162022752,40.33249162022752,359.9803358109793,359.9803358109793,359.9803358109793,359.9803358109793,25.0,25.0,25.0,-3.3651303965598345e-11,-1.384000586543034e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2892.070571641377,2905.4047784572385,0.0,355.7270419516812,4.313513703383645,True,False,True,1737.9298821277673,2892.07057164105,2892.07057164105,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,0.9925728358684864,0.9925728358684864,-0.01966418902065925,0.9925727989383987,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4630.992572836195,355.7270419516812,359.98033581097076,True,False,-990.0
118.75,refresh-amzn-north-s0-l1,0.015720256074143457,0.041647485654293846,106.68,40.33249162022752,40.33249162022752,359.98033581097076,359.98033581097076,359.98033581097076,359.98033581097076,25.0,25.0,25.0,-3.410605131648481e-11,-1.402703297171994e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2881.9874487363204,2895.3103601129396,0.0,355.7270419516812,4.313513703383645,True,False,True,1748.0130008424076,2881.9874487359934,2881.9874487359934,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,0.9891122591898238,0.9891122591898238,-0.01966418902929945,0.9891122219601095,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4630.989112259516,355.7270419516812,359.9803358109623,True,False,-990.0
119.0,refresh-amzn-north-s0-l1,0.015810935771639414,0.04164745453258006,106.68,40.33249162022752,40.33249162022752,359.9803358109623,359.9803358109623,359.9803358109623,359.9803358109623,25.0,25.0,25.0,-3.387867764104158e-11,-1.3933519418575138e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2871.904325831263,2885.2159417686826,0.0,355.7270419516812,4.313513703383645,True,False,True,1758.0961196051144,2871.9043258309366,2871.9043258309366,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,0.9856516825075232,0.9856516825075232,-0.019664189037712276,0.9856516449792619,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4630.985651682834,355.7270419516812,359.9803358109537,True,False,-990.0
119.25,refresh-amzn-north-s0-l1,0.01590161546913537,0.04164742341086624,106.68,40.33249162022752,40.33249162022752,359.9803358109537,359.9803358109537,359.9803358109537,359.9803358109537,25.0,25.0,25.0,-3.433342499192804e-11,-1.4120546524864737e-10,1,F0P1,0.04163859035404016,0.04163859035404016,2861.8212029262063,2875.1215234244655,0.0,355.7270419516812,4.313513703383645,True,False,True,1768.1792384150658,2861.82120292588,2861.82120292588,False,null,False,7,40.33244444444445,80.6648888888889,106.68,0.0,False,False,2,0.9821911058224941,0.9821911058224941,-0.019664189046352476,0.9821910679958822,False,True,0,0,0,True,refresh,Amzn,north,115.0,7,after_native_first_leg_advance,True,2,4630.982191106149,355.7270419516812,359.9803358109451,True,False,-990.0
